radians	I
1.989549	40.851730
1.990819	40.842340
1.992090	40.954720
1.993360	41.003010
1.994631	41.080190
1.995901	41.268960
1.997172	41.293900
1.998443	41.359140
1.999713	41.415700
2.000984	41.582200
2.002254	41.692360
2.003525	41.778880
2.004796	41.672160
2.006066	41.713100
2.007337	41.841280
2.008607	41.996120
2.009878	41.916280
2.011148	41.979180
2.012419	42.070480
2.013690	42.234580
2.014960	42.272080
2.016231	42.325480
2.017501	42.442360
2.018772	42.670540
2.020043	42.818000
2.021313	43.056300
2.022584	43.169170
2.023854	43.267080
2.025125	43.321310
2.026396	43.293180
2.027666	43.392660
2.028937	43.498830
2.030207	43.518190
2.031478	43.597690
2.032748	43.749040
2.034019	43.820880
2.035290	44.002130
2.036560	44.029720
2.037831	44.066800
2.039101	44.069300
2.040372	44.220320
2.041643	44.464410
2.042913	44.575470
2.044184	44.720670
2.045454	44.857110
2.046725	44.977210
2.047996	45.105330
2.049266	45.191730
2.050537	45.446090
2.051807	45.515910
2.053078	45.876590
2.054348	46.085490
2.055619	46.101710
2.056890	46.199840
2.058160	46.128680
2.059431	46.175530
2.060701	46.323560
2.061972	46.519040
2.063243	46.520790
2.064513	46.587250
2.065784	46.587920
2.067054	46.732170
2.068325	46.887090
2.069595	46.978670
2.070866	47.146630
2.072137	47.321700
2.073407	47.461000
2.074678	47.576630
2.075948	47.614810
2.077219	47.589250
2.078490	47.739120
2.079760	47.762890
2.081031	47.729860
2.082301	47.837400
2.083572	48.026830
2.084843	48.062380
2.086113	48.269230
2.087384	48.237860
2.088654	48.140400
2.089925	48.254220
2.091195	48.173190
2.092466	48.098560
2.093737	48.231930
2.095007	48.364900
2.096278	48.559960
2.097548	48.678770
2.098819	48.890270
2.100090	49.046050
2.101360	49.139830
2.102631	49.181270
2.103901	49.373990
2.105172	49.364820
2.106443	49.518540
2.107713	49.629380
2.108984	49.648640
2.110254	49.624220
2.111525	49.639570
2.112795	49.623420
2.114066	49.813480
2.115337	49.859300
2.116607	49.858690
2.117878	49.968220
2.119148	50.117130
2.120419	50.434810
2.121690	50.635680
2.122960	50.540160
2.124231	50.755320
2.125501	50.848070
2.126772	50.824410
2.128043	50.833930
2.129313	50.878380
2.130584	50.849120
2.131854	50.845840
2.133125	50.818710
2.134395	50.958660
2.135666	51.026720
2.136937	51.030010
2.138207	51.076480
2.139478	51.070380
2.140748	51.228470
2.142019	51.382060
2.143290	51.502050
2.144560	51.683890
2.145831	51.882180
2.147101	52.057170
2.148372	51.929220
2.149642	51.990040
2.150913	51.886850
2.152184	51.941400
2.153454	51.952540
2.154725	51.948590
2.155995	51.914750
2.157266	52.051540
2.158537	52.143670
2.159807	52.235340
2.161078	52.363860
2.162348	52.390060
2.163619	52.432260
2.164890	52.575120
2.166160	52.734110
2.167431	52.680720
2.168701	52.739840
2.169972	52.846830
2.171242	52.919810
2.172513	52.791910
2.173784	52.834950
2.175054	52.985690
2.176325	53.077470
2.177595	53.188940
2.178866	53.190520
2.180137	53.245270
2.181407	53.311600
2.182678	53.385500
2.183948	53.521730
2.185219	53.776490
2.186490	53.780630
2.187760	53.908740
2.189031	53.927810
2.190301	53.935850
2.191572	53.954600
2.192842	54.039270
2.194113	54.110240
2.195384	54.181220
2.196654	54.172390
2.197925	54.055080
2.199195	54.109520
2.200466	53.972810
2.201737	53.957600
2.203007	53.978150
2.204278	54.161080
2.205548	54.374640
2.206819	54.495540
2.208089	54.504010
2.209360	54.491710
2.210631	54.452610
2.211901	54.547820
2.213172	54.726060
2.214442	54.880470
2.215713	54.905220
2.216984	54.981000
2.218254	55.014130
2.219525	54.968780
2.220795	54.932750
2.222066	55.087720
2.223337	55.116110
2.224607	55.106050
2.225878	55.183600
2.227148	55.210780
2.228419	55.361870
2.229689	55.475350
2.230960	55.523740
2.232231	55.570990
2.233501	55.697300
2.234772	55.753670
2.236042	55.988140
2.237313	55.937650
2.238584	55.934850
2.239854	55.877290
2.241125	56.094320
2.242395	56.159970
2.243666	56.117930
2.244937	56.066900
2.246207	56.213120
2.247478	56.156540
2.248748	56.105110
2.250019	55.964050
2.251289	56.013710
2.252560	56.097990
2.253831	56.241460
2.255101	56.455970
2.256372	56.417800
2.257642	56.344510
2.258913	56.503210
2.260184	56.469140
2.261454	56.413180
2.262725	56.464450
2.263995	56.306920
2.265266	56.236150
2.266536	56.288310
2.267807	56.180290
2.269078	56.077450
2.270348	56.281720
2.271619	56.398550
2.272889	56.405510
2.274160	56.382860
2.275431	56.312630
2.276701	56.256070
2.277972	56.311840
2.279242	56.420520
2.280513	56.340970
2.281784	56.217860
2.283054	56.115000
2.284325	56.124780
2.285595	55.879920
2.286866	55.843690
2.288136	55.999200
2.289407	56.040310
2.290678	56.069730
2.291948	56.063930
2.293219	56.006930
2.294489	56.060220
2.295760	56.024270
2.297031	56.183210
2.298301	56.353500
2.299572	56.453210
2.300842	56.431200
2.302113	56.320200
2.303384	56.394940
2.304654	56.450440
2.305925	56.467860
2.307195	56.517520
2.308466	56.552510
2.309736	56.484120
2.311007	56.593770
2.312278	56.585740
2.313548	56.540640
2.314819	56.658870
2.316089	56.745910
2.317360	56.693280
2.318631	56.587270
2.319901	56.454600
2.321172	56.395950
2.322442	56.389470
2.323713	56.460560
2.324983	56.377040
2.326254	56.358970
2.327525	56.301980
2.328795	56.212880
2.330066	56.082310
2.331336	56.065200
2.332607	56.118800
2.333878	56.118550
2.335148	55.909070
2.336419	55.811000
2.337689	55.842030
2.338960	55.897830
2.340231	55.857150
2.341501	55.806000
2.342772	55.816270
2.344042	55.853860
2.345313	55.811330
2.346583	55.728720
2.347854	55.686920
2.349125	55.759140
2.350395	55.725000
2.351666	55.797840
2.352936	55.867000
2.354207	55.911600
2.355478	55.846420
2.356748	55.862110
2.358019	55.754250
2.359289	55.849180
2.360560	55.726590
2.361831	55.494040
2.363101	55.397270
2.364372	55.348030
2.365642	55.212790
2.366913	55.111920
2.368183	54.963970
2.369454	54.812590
2.370725	54.734380
2.371995	54.585880
2.373266	54.539680
2.374536	54.559910
2.375807	54.598050
2.377078	54.731360
2.378348	54.725040
2.379619	54.625420
2.380889	54.601240
2.382160	54.613590
2.383430	54.661470
2.384701	54.719960
2.385972	54.676910
2.387242	54.691210
2.388513	54.668880
2.389783	54.703190
2.391054	54.742020
2.392325	54.894620
2.393595	54.894990
2.394866	54.785030
2.396136	54.659380
2.397407	54.488140
2.398678	54.383980
2.399948	54.527680
2.401219	54.442480
2.402489	54.378830
2.403760	54.337990
2.405030	54.355880
2.406301	54.228160
2.407572	54.196590
2.408842	54.036350
2.410113	54.089790
2.411383	54.165000
2.412654	54.136780
2.413925	53.918900
2.415195	53.713150
2.416466	53.474630
2.417736	53.246920
2.419007	53.076070
2.420278	53.057660
2.421548	53.008820
2.422819	52.831500
2.424089	52.583770
2.425360	52.596650
2.426630	52.531900
2.427901	52.656030
2.429172	52.634630
2.430442	52.745430
2.431713	52.724050
2.432983	52.719830
2.434254	52.678420
2.435525	52.663970
2.436795	52.660750
2.438066	52.799000
2.439336	52.701320
2.440607	52.640140
2.441878	52.494670
2.443148	52.468590
2.444419	52.445130
2.445689	52.317010
2.446960	52.471600
2.448230	52.463430
2.449501	52.395330
2.450772	52.288090
2.452042	52.262850
2.453313	52.208470
2.454583	51.989460
2.455854	52.006160
2.457125	51.945230
2.458395	51.819260
2.459666	51.637620
2.460936	51.496460
2.462207	51.368320
2.463477	51.370650
2.464748	51.290120
2.466019	51.188260
2.467289	51.024470
2.468560	50.961850
2.469830	51.013040
2.471101	50.993240
2.472372	50.791550
2.473642	50.792620
2.474913	50.688670
2.476183	50.622300
2.477454	50.579030
2.478725	50.743390
2.479995	50.700470
2.481266	50.770100
2.482536	50.713620
2.483807	50.605670
2.485077	50.488350
2.486348	50.314940
2.487619	50.149730
2.488889	50.122880
2.490160	50.236260
2.491430	50.232220
2.492701	50.190100
2.493972	49.988330
2.495242	49.799320
2.496513	49.794510
2.497783	49.819020
2.499054	49.846450
2.500325	49.775830
2.501595	49.715150
2.502866	49.596310
2.504136	49.491680
2.505407	49.365980
2.506677	49.157350
2.507948	48.935210
2.509219	48.930150
2.510489	48.830710
2.511760	48.780720
2.513030	48.694020
2.514301	48.626220
2.515572	48.699690
2.516842	48.548590
2.518113	48.610760
2.519383	48.564300
2.520654	48.524250
2.521924	48.357120
2.523195	48.230970
2.524466	48.055970
2.525736	48.071200
2.527007	48.109570
2.528277	47.904910
2.529548	47.754200
2.530819	47.693810
2.532089	47.662650
2.533360	47.648820
2.534630	47.631890
2.535901	47.578020
2.537172	47.556690
2.538442	47.469440
2.539713	47.464090
2.540983	47.264310
2.542254	47.257690
2.543524	47.172010
2.544795	47.172640
2.546066	46.988530
2.547336	46.891180
2.548607	46.884760
2.549877	46.724780
2.551148	46.657770
2.552419	46.522130
2.553689	46.497400
2.554960	46.349160
2.556230	46.435560
2.557501	46.469380
2.558772	46.440870
2.560042	46.245740
2.561313	46.116890
2.562583	46.082000
2.563854	46.130970
2.565124	46.105820
2.566395	46.159320
2.567666	45.952150
2.568936	45.953960
2.570207	45.890900
2.571477	45.750840
2.572748	45.684570
2.574019	45.393520
2.575289	45.187390
2.576560	45.129900
2.577830	44.983700
2.579101	44.915440
2.580371	44.784860
2.581642	44.625450
2.582913	44.557300
2.584183	44.435890
2.585454	44.442520
2.586724	44.333160
2.587995	44.265150
2.589266	44.203180
2.590536	44.172590
2.591807	44.166450
2.593077	44.159970
2.594348	44.110100
2.595619	43.899220
2.596889	43.777130
2.598160	43.655590
2.599430	43.739730
2.600701	43.738000
2.601971	43.724960
2.603242	43.675590
2.604513	43.745940
2.605783	43.717130
2.607054	43.612590
2.608324	43.446290
2.609595	43.390450
2.610866	43.366190
2.612136	43.351530
2.613407	43.259320
2.614677	43.163070
2.615948	43.037240
2.617219	42.837760
2.618489	42.613330
2.619760	42.518220
2.621030	42.500240
2.622301	42.306900
2.623571	42.218770
2.624842	42.123370
2.626113	42.013320
2.627383	41.870070
2.628654	41.629280
2.629924	41.687930
2.631195	41.788020
2.632466	41.769070
2.633736	41.657140
2.635007	41.598720
2.636277	41.500240
2.637548	41.487470
2.638818	41.446000
2.640089	41.282810
2.641360	41.243560
2.642630	41.312490
2.643901	41.247050
2.645171	41.192410
2.646442	41.132750
2.647713	40.990200
2.648983	41.029760
2.650254	40.992900
2.651524	40.920110
2.652795	40.735400
2.654066	40.607090
2.655336	40.669310
2.656607	40.552860
2.657877	40.351810
2.659148	40.361750
2.660418	40.205690
2.661689	40.186360
2.662960	40.093430
2.664230	39.952180
2.665501	39.943290
2.666771	40.001760
2.668042	40.082360
2.669313	39.998110
2.670583	39.913410
2.671854	39.941890
2.673124	40.097370
2.674395	40.050200
2.675666	39.864330
2.676936	39.630360
2.678207	39.484520
2.679477	39.420100
2.680748	39.178480
2.682018	39.032230
2.683289	38.918240
2.684560	38.805730
2.685830	38.847020
2.687101	38.669560
2.688371	38.614230
2.689642	38.672790
2.690913	38.649050
2.692183	38.615760
2.693454	38.722520
2.694724	38.786830
2.695995	38.760570
2.697265	38.826860
2.698536	38.838150
2.699807	38.740760
2.701077	38.512560
2.702348	38.522090
2.703618	38.461410
2.704889	38.283160
2.706160	38.115730
2.707430	38.113560
2.708701	38.080880
2.709971	38.100700
2.711242	38.085910
2.712513	37.936150
2.713783	37.899180
2.715054	37.888330
2.716324	37.935320
2.717595	37.882770
2.718865	37.981670
2.720136	37.920230
2.721407	37.919750
2.722677	37.868080
2.723948	37.798840
2.725218	37.618810
2.726489	37.610250
2.727760	37.526970
2.729030	37.530380
2.730301	37.671950
2.731571	37.686710
2.732842	37.615380
2.734113	37.566930
2.735383	37.626480
2.736654	37.622720
2.737924	37.768500
2.739195	37.743370
2.740465	37.577300
2.741736	37.452080
2.743007	37.483950
2.744277	37.431270
2.745548	37.271490
2.746818	36.994590
2.748089	36.945840
2.749360	36.949800
2.750630	36.693340
2.751901	36.479880
2.753171	36.326630
2.754442	36.192740
2.755713	35.966870
2.756983	35.776140
2.758254	35.645690
2.759524	35.529250
2.760795	35.389040
2.762065	35.287150
2.763336	35.075300
2.764607	34.953400
2.765877	34.796710
2.767148	34.900810
2.768418	34.947510
2.769689	34.952510
2.770960	34.813850
2.772230	34.770920
2.773501	34.707230
2.774771	34.645680
2.776042	34.641920
2.777312	34.634300
2.778583	34.568940
2.779854	34.482570
2.781124	34.408370
2.782395	34.223960
2.783665	34.124080
2.784936	34.015530
2.786207	33.985210
2.787477	34.064480
2.788748	34.026880
2.790018	34.020630
2.791289	34.019970
2.792560	34.150990
2.793830	34.207370
2.795101	34.280760
2.796371	34.206910
2.797642	34.070500
2.798912	34.064130
2.800183	33.957230
2.801454	33.875440
2.802724	33.837610
2.803995	33.781140
2.805265	33.589310
2.806536	33.456100
2.807807	33.458260
2.809077	33.575080
2.810348	33.462850
2.811618	33.386730
2.812889	33.457880
2.814160	33.338370
2.815430	33.228450
2.816701	33.126770
2.817971	33.007680
2.819242	32.881470
2.820512	32.661080
2.821783	32.495370
2.823054	32.524660
2.824324	32.446110
2.825595	32.435870
2.826865	32.426170
2.828136	32.446380
2.829407	32.345460
2.830677	32.268510
2.831948	32.206290
2.833218	32.245980
2.834489	32.228860
2.835759	32.077340
2.837030	31.981950
2.838301	31.871610
2.839571	31.752810
2.840842	31.765500
2.842112	31.694020
2.843383	31.686080
2.844654	31.581670
2.845924	31.530430
2.847195	31.483150
2.848465	31.412600
2.849736	31.403290
2.851007	31.314880
2.852277	31.289750
2.853548	31.119280
2.854818	31.087130
2.856089	31.029350
2.857359	31.025220
2.858630	31.011380
2.859901	30.979640
2.861171	30.898420
2.862442	30.909030
2.863712	30.888150
2.864983	30.852820
2.866254	30.888490
2.867524	30.855560
2.868795	30.766540
2.870065	30.697870
2.871336	30.553210
2.872607	30.569750
2.873877	30.577490
2.875148	30.512500
2.876418	30.456180
2.877689	30.434760
2.878959	30.452200
2.880230	30.401650
2.881501	30.413730
2.882771	30.374330
2.884042	30.312490
2.885312	30.302430
2.886583	30.320530
2.887854	30.455780
2.889124	30.370370
2.890395	30.347220
2.891665	30.308640
2.892936	30.335720
2.894206	30.196490
2.895477	30.111060
2.896748	30.121830
2.898018	30.169500
2.899289	30.185030
2.900559	30.088740
2.901830	29.978940
2.903101	29.875380
2.904371	29.747440
2.905642	29.544400
2.906912	29.541010
2.908183	29.613900
2.909454	29.576550
2.910724	29.509120
2.911995	29.446680
2.913265	29.468340
2.914536	29.401460
2.915806	29.247220
2.917077	29.304960
2.918348	29.271040
2.919618	29.295180
2.920889	29.226620
2.922159	29.163670
2.923430	29.076690
2.924701	29.000520
2.925971	28.993420
2.927242	28.946520
2.928512	28.832590
2.929783	28.815260
2.931054	28.772610
2.932324	28.722840
2.933595	28.663050
2.934865	28.495680
2.936136	28.402410
2.937406	28.274820
2.938677	28.230780
2.939948	28.344120
2.941218	28.182200
2.942489	28.031600
2.943759	28.065930
2.945030	27.988710
2.946301	27.914300
2.947571	27.848680
2.948842	27.852480
2.950112	27.937840
2.951383	27.817530
2.952653	27.731580
2.953924	27.708750
2.955195	27.652980
2.956465	27.604830
2.957736	27.528740
2.959006	27.574650
2.960277	27.625970
2.961548	27.645990
2.962818	27.681220
2.964089	27.624850
2.965359	27.523130
2.966630	27.462480
2.967901	27.575150
2.969171	27.462090
2.970442	27.432460
2.971712	27.402780
2.972983	27.308780
2.974253	27.337030
2.975524	27.318490
2.976795	27.235950
2.978065	27.315260
2.979336	27.327300
2.980606	27.325330
2.981877	27.287180
2.983148	27.186920
2.984418	27.185610
2.985689	27.118450
2.986959	27.013630
2.988230	26.960330
2.989501	26.922110
2.990771	26.812760
2.992042	26.818100
2.993312	26.701560
2.994583	26.606290
2.995853	26.626350
2.997124	26.608600
2.998395	26.661240
2.999665	26.692950
3.000936	26.724760
3.002206	26.659180
3.003477	26.587780
3.004748	26.541440
3.006018	26.604100
3.007289	26.463830
3.008559	26.403170
3.009830	26.280450
3.011100	26.273880
3.012371	26.157540
3.013642	26.174590
3.014912	26.158160
3.016183	26.225500
3.017453	26.279920
3.018724	26.180850
3.019995	26.157730
3.021265	26.115080
3.022536	26.054430
3.023806	26.121120
3.025077	26.147540
3.026348	26.015630
3.027618	25.888390
3.028889	25.804850
3.030159	25.759330
3.031430	25.740700
3.032700	25.703290
3.033971	25.631360
3.035242	25.510740
3.036512	25.409640
3.037783	25.375100
3.039053	25.487750
3.040324	25.615600
3.041595	25.523710
3.042865	25.487130
3.044136	25.475820
3.045406	25.624170
3.046677	25.617060
3.047948	25.591930
3.049218	25.533860
3.050489	25.440640
3.051759	25.395020
3.053030	25.349450
3.054300	25.324150
3.055571	25.323420
3.056842	25.340980
3.058112	25.283350
3.059383	25.246090
3.060653	25.077300
3.061924	24.991050
3.063195	24.973480
3.064465	25.012900
3.065736	25.005330
3.067006	24.884360
3.068277	24.670520
3.069548	24.673130
3.070818	24.666600
3.072089	24.629310
3.073359	24.563450
3.074630	24.440030
3.075900	24.269270
3.077171	24.462920
3.078442	24.506810
3.079712	24.552030
3.080983	24.642770
3.082253	24.579840
3.083524	24.604440
3.084795	24.605870
3.086065	24.629120
3.087336	24.640380
3.088606	24.673300
3.089877	24.622460
3.091147	24.540920
3.092418	24.343410
3.093689	24.323440
3.094959	24.206850
3.096230	24.119360
3.097500	24.043930
3.098771	24.131300
3.100042	23.988230
3.101312	24.149660
3.102583	24.144880
3.103853	24.217740
3.105124	24.188250
3.106395	24.253170
3.107665	24.275080
3.108936	24.233700
3.110206	24.132430
3.111477	24.164200
3.112747	24.136890
3.114018	24.170060
3.115289	24.083530
3.116559	23.933600
3.117830	23.919010
3.119100	23.908950
3.120371	23.890240
3.121642	23.913280
3.122912	23.943570
3.124183	24.043570
3.125453	23.987580
3.126724	23.957210
3.127995	23.940750
3.129265	24.048290
3.130536	24.068080
3.131806	23.986330
3.133077	23.840860
3.134347	23.744130
3.135618	23.672170
3.136889	23.529730
3.138159	23.592860
3.139430	23.721480
3.140700	23.663420
3.141971	23.734770
3.143242	23.784880
3.144512	23.740230
3.145783	23.785620
3.147053	23.840600
3.148324	23.903050
3.149594	23.968780
3.150865	23.930980
3.152136	23.890000
3.153406	23.701120
3.154677	23.655170
3.155947	23.678000
3.157218	23.648750
3.158489	23.637140
3.159759	23.489530
3.161030	23.410410
3.162300	23.288480
3.163571	23.273740
3.164842	23.305900
3.166112	23.313340
3.167383	23.263850
3.168653	23.180480
3.169924	23.181230
3.171194	23.032420
3.172465	22.890480
3.173736	22.888230
3.175006	22.860610
3.176277	22.816340
3.177547	22.702990
3.178818	22.705580
3.180089	22.558240
3.181359	22.557690
3.182630	22.508040
3.183900	22.514500
3.185171	22.457590
3.186442	22.533470
3.187712	22.506700
3.188983	22.512980
3.190253	22.557800
3.191524	22.594670
3.192794	22.641900
3.194065	22.629960
3.195336	22.629590
3.196606	22.517890
3.197877	22.511650
3.199147	22.541310
3.200418	22.653640
3.201689	22.538430
3.202959	22.429660
3.204230	22.340860
3.205500	22.299320
3.206771	22.313810
3.208041	22.209900
3.209312	22.175680
3.210583	22.172550
3.211853	22.209570
3.213124	22.209430
3.214394	22.136150
3.215665	22.080900
3.216936	22.208050
3.218206	22.254740
3.219477	22.179980
3.220747	22.352840
3.222018	22.355200
3.223289	22.389380
3.224559	22.340080
3.225830	22.222700
3.227100	22.195280
3.228371	22.136900
3.229641	21.952510
3.230912	21.848140
3.232183	21.795830
3.233453	21.777900
3.234724	21.751780
3.235994	21.681890
3.237265	21.704860
3.238536	21.735870
